pair,kind,named_dichotomy,carrier,input_type,target,metric,layer,value,corroboration_only,unit_of_analysis,reporting_order,statement,note
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,mild,cosine_M_frameterm,20,0.566102,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_M_frameterm(mild) = 0.5661 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,midpoint_t,20,0.53322,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, midpoint_t(lukewarm) = 0.5332 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,remainder_ratio,20,0.967756,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, remainder_ratio(lukewarm) = 0.9678 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,cosine_MA,20,0.822973,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MA(lukewarm) = 0.8230 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,cosine_MB,20,0.843021,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MB(lukewarm) = 0.8430 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,candidate_middle,lukewarm,cosine_M_frameterm,20,0.565603,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_M_frameterm(lukewarm) = 0.5656 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,midpoint_t,20,0.518622,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, midpoint_t(both) = 0.5186 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,remainder_ratio,20,1.605475,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, remainder_ratio(both) = 1.6055 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,cosine_MA,20,0.582356,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MA(both) = 0.5824 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,cosine_MB,20,0.607255,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_MB(both) = 0.6073 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
temp_hot_cold,scalar_collapse,hot / cold,matched_syntax,logical,both,cosine_M_frameterm,20,0.562189,True,Tokenization fixes the position; the unit of analysis is the residual representation carried at that position; it is read across layers 0 to output. The token is not the unit.,The corpus named the dichotomy; the model processed that naming; the measurement recorded the processing; a human interprets the record.,"The corpus named the dichotomy hot / cold; the model processed that naming; the measurement recorded, at layer 20, cosine_M_frameterm(both) = 0.5622 under carrier 'matched_syntax' (corroboration only); a human interprets the record.",
